date,state,market,crop_type,original_commodity,price_ngn,price_usd,price_type,latitude,longitude
2022-01-15,Borno,Abba Gamaram,banana,Bananas,425.0,1.03,Retail,11.86,13.15
2022-01-15,Borno,Abba Gamaram,onion,Onions,125.0,0.3,Retail,11.86,13.15
2022-01-15,Borno,Abba Gamaram,orange,Oranges,150.0,0.36,Retail,11.86,13.15
2022-01-15,Borno,Abba Gamaram,spinach,Spinach,63.0,0.15,Retail,11.86,13.15
2022-01-15,Borno,Abba Gamaram,tomato,Tomatoes,100.0,0.24,Retail,11.86,13.15
2022-01-15,Borno,Baga Road,maize_flour,Maize flour,485.0,1.17,Retail,11.87,13.12
2022-01-15,Borno,Baga Road,millet,Millet,721.0,1.74,Retail,11.87,13.12
2022-01-15,Borno,Baga Road,rice,Rice (imported),2000.0,4.83,Retail,11.87,13.12
2022-01-15,Borno,Baga Road,rice,Rice (local),1157.0,2.8,Retail,11.87,13.12
2022-01-15,Borno,Baga Road,sorghum,Sorghum,1013.0,2.45,Retail,11.87,13.12
2022-01-15,Borno,Baga Road,yam,Yam,515.0,1.24,Retail,11.87,13.12
2022-01-15,Borno,Baga Road,eggs,Eggs,1800.0,4.35,Retail,11.87,13.12
2022-01-15,Borno,Baga Road,salt,Salt,100.0,0.24,Retail,11.87,13.12
2022-01-15,Borno,Baga Road,sugar,Sugar,284.0,0.69,Retail,11.87,13.12
2022-01-15,Borno,Baga Road,cowpea,Cowpeas,769.0,1.86,Retail,11.87,13.12
2022-01-15,Borno,Baga Road,groundnut,Groundnuts,1350.0,3.26,Retail,11.87,13.12
2022-01-15,Borno,Baga Road,banana,Bananas,288.0,0.7,Retail,11.87,13.12
2022-01-15,Borno,Baga Road,onion,Onions,150.0,0.36,Retail,11.87,13.12
2022-01-15,Borno,Baga Road,orange,Oranges,150.0,0.36,Retail,11.87,13.12
2022-01-15,Borno,Baga Road,spinach,Spinach,50.0,0.12,Retail,11.87,13.12
2022-01-15,Borno,Baga Road,tomato,Tomatoes,50.0,0.12,Retail,11.87,13.12
2022-01-15,Borno,Budum,maize_flour,Maize flour,808.0,1.95,Retail,11.85,13.16
2022-01-15,Borno,Budum,millet,Millet,929.0,2.25,Retail,11.85,13.16
2022-01-15,Borno,Budum,rice,Rice (imported),1976.0,4.78,Retail,11.85,13.16
2022-01-15,Borno,Budum,rice,Rice (local),1398.0,3.38,Retail,11.85,13.16
2022-01-15,Borno,Budum,sorghum,Sorghum,989.0,2.39,Retail,11.85,13.16
2022-01-15,Borno,Budum,yam,Yam,515.0,1.24,Retail,11.85,13.16
2022-01-15,Borno,Budum,eggs,Eggs,1800.0,4.35,Retail,11.85,13.16
2022-01-15,Borno,Budum,salt,Salt,100.0,0.24,Retail,11.85,13.16
2022-01-15,Borno,Budum,sugar,Sugar,207.0,0.5,Retail,11.85,13.16
2022-01-15,Borno,Budum,cowpea,Cowpeas,913.0,2.21,Retail,11.85,13.16
2022-01-15,Borno,Budum,groundnut,Groundnuts,2000.0,4.83,Retail,11.85,13.16
2022-01-15,Borno,Budum,banana,Bananas,350.0,0.85,Retail,11.85,13.16
2022-01-15,Borno,Budum,onion,Onions,200.0,0.48,Retail,11.85,13.16
2022-01-15,Borno,Budum,orange,Oranges,100.0,0.24,Retail,11.85,13.16
2022-01-15,Borno,Budum,spinach,Spinach,50.0,0.12,Retail,11.85,13.16
2022-01-15,Borno,Budum,tomato,Tomatoes,100.0,0.24,Retail,11.85,13.16
2022-01-15,Borno,Custom,maize_flour,Maize flour,969.0,2.34,Retail,11.85,13.17
2022-01-15,Borno,Custom,millet,Millet,743.0,1.8,Retail,11.85,13.17
2022-01-15,Borno,Custom,rice,Rice (imported),2000.0,4.83,Retail,11.85,13.17
2022-01-15,Borno,Custom,rice,Rice (local),1350.0,3.26,Retail,11.85,13.17
2022-01-15,Borno,Custom,sorghum,Sorghum,771.0,1.86,Retail,11.85,13.17
2022-01-15,Borno,Custom,yam,Yam,809.0,1.96,Retail,11.85,13.17
2022-01-15,Borno,Custom,eggs,Eggs,1850.0,4.47,Retail,11.85,13.17
2022-01-15,Borno,Custom,salt,Salt,100.0,0.24,Retail,11.85,13.17
2022-01-15,Borno,Custom,sugar,Sugar,308.0,0.74,Retail,11.85,13.17
2022-01-15,Borno,Custom,cowpea,Cowpeas,962.0,2.32,Retail,11.85,13.17
2022-01-15,Borno,Custom,groundnut,Groundnuts,1600.0,3.87,Retail,11.85,13.17
2022-01-15,Borno,Custom,banana,Bananas,250.0,0.6,Retail,11.85,13.17
2022-01-15,Borno,Custom,onion,Onions,100.0,0.24,Retail,11.85,13.17
2022-01-15,Borno,Custom,orange,Oranges,100.0,0.24,Retail,11.85,13.17
2022-01-15,Borno,Custom,spinach,Spinach,50.0,0.12,Retail,11.85,13.17
2022-01-15,Borno,Custom,tomato,Tomatoes,75.0,0.18,Retail,11.85,13.17
2022-01-15,Borno,Monday,maize_flour,Maize flour,339.0,0.82,Retail,11.83,13.15
2022-01-15,Borno,Monday,millet,Millet,743.0,1.8,Retail,11.83,13.15
2022-01-15,Borno,Monday,rice,Rice (imported),1850.0,4.47,Retail,11.83,13.15
2022-01-15,Borno,Monday,rice,Rice (local),1254.0,3.03,Retail,11.83,13.15
2022-01-15,Borno,Monday,sorghum,Sorghum,771.0,1.86,Retail,11.83,13.15
2022-01-15,Borno,Monday,yam,Yam,533.0,1.29,Retail,11.83,13.15
2022-01-15,Borno,Monday,eggs,Eggs,2000.0,4.83,Retail,11.83,13.15
2022-01-15,Borno,Monday,salt,Salt,200.0,0.48,Retail,11.83,13.15
2022-01-15,Borno,Monday,sugar,Sugar,269.0,0.65,Retail,11.83,13.15
2022-01-15,Borno,Monday,cowpea,Cowpeas,769.0,1.86,Retail,11.83,13.15
2022-01-15,Borno,Monday,groundnut,Groundnuts,1900.0,4.59,Retail,11.83,13.15
2022-01-15,Borno,Monday,banana,Bananas,375.0,0.91,Retail,11.83,13.15
2022-01-15,Borno,Monday,onion,Onions,138.0,0.33,Retail,11.83,13.15
2022-01-15,Borno,Monday,orange,Oranges,150.0,0.36,Retail,11.83,13.15
2022-01-15,Borno,Monday,spinach,Spinach,50.0,0.12,Retail,11.83,13.15
2022-01-15,Borno,Monday,tomato,Tomatoes,113.0,0.27,Retail,11.83,13.15
2022-01-15,Borno,Tashan Bama,maize_flour,Maize flour,1082.0,2.61,Retail,11.81,13.18
2022-01-15,Borno,Tashan Bama,millet,Millet,789.0,1.91,Retail,11.81,13.18
2022-01-15,Borno,Tashan Bama,rice,Rice (imported),2000.0,4.83,Retail,11.81,13.18
2022-01-15,Borno,Tashan Bama,rice,Rice (local),1446.0,3.49,Retail,11.81,13.18
2022-01-15,Borno,Tashan Bama,sorghum,Sorghum,820.0,1.98,Retail,11.81,13.18
2022-01-15,Borno,Tashan Bama,yam,Yam,956.0,2.31,Retail,11.81,13.18
2022-01-15,Borno,Tashan Bama,eggs,Eggs,1850.0,4.47,Retail,11.81,13.18
2022-01-15,Borno,Tashan Bama,salt,Salt,100.0,0.24,Retail,11.81,13.18
2022-01-15,Borno,Tashan Bama,sugar,Sugar,308.0,0.74,Retail,11.81,13.18
2022-01-15,Borno,Tashan Bama,cowpea,Cowpeas,962.0,2.32,Retail,11.81,13.18
2022-01-15,Borno,Tashan Bama,groundnut,Groundnuts,1576.0,3.81,Retail,11.81,13.18
2022-01-15,Borno,Tashan Bama,banana,Bananas,250.0,0.6,Retail,11.81,13.18
2022-01-15,Borno,Tashan Bama,onion,Onions,100.0,0.24,Retail,11.81,13.18
2022-01-15,Borno,Tashan Bama,orange,Oranges,100.0,0.24,Retail,11.81,13.18
2022-01-15,Borno,Tashan Bama,spinach,Spinach,50.0,0.12,Retail,11.81,13.18
2022-01-15,Borno,Tashan Bama,tomato,Tomatoes,75.0,0.18,Retail,11.81,13.18
2022-01-15,Yobe,Bursari,maize_flour,Maize flour,451.0,1.09,Retail,12.5,11.5
2022-01-15,Yobe,Bursari,millet,Millet,457.0,1.1,Retail,12.5,11.5
2022-01-15,Yobe,Bursari,rice,Rice (imported),1616.0,3.91,Retail,12.5,11.5
2022-01-15,Yobe,Bursari,rice,Rice (local),997.0,2.41,Retail,12.5,11.5
2022-01-15,Yobe,Bursari,sorghum,Sorghum,511.0,1.23,Retail,12.5,11.5
2022-01-15,Yobe,Bursari,yam,Yam,833.0,2.01,Retail,12.5,11.5
2022-01-15,Yobe,Bursari,eggs,Eggs,1530.0,3.7,Retail,12.5,11.5
2022-01-15,Yobe,Bursari,salt,Salt,250.0,0.6,Retail,12.5,11.5
2022-01-15,Yobe,Bursari,sugar,Sugar,276.0,0.67,Retail,12.5,11.5
2022-01-15,Yobe,Bursari,cowpea,Cowpeas,1285.0,3.11,Retail,12.5,11.5
2022-01-15,Yobe,Bursari,groundnut,Groundnuts,1146.0,2.77,Retail,12.5,11.5
2022-01-15,Yobe,Bursari,banana,Bananas,225.0,0.54,Retail,12.5,11.5
2022-01-15,Yobe,Bursari,onion,Onions,104.0,0.25,Retail,12.5,11.5
2022-01-15,Yobe,Bursari,orange,Oranges,77.0,0.19,Retail,12.5,11.5
2022-01-15,Yobe,Bursari,spinach,Spinach,20.0,0.048,Retail,12.5,11.5
2022-01-15,Yobe,Bursari,tomato,Tomatoes,37.0,0.089,Retail,12.5,11.5
2022-01-15,Yobe,Damaturu (Sunday Market),maize_flour,Maize flour,404.0,0.98,Retail,11.74,11.96
2022-01-15,Yobe,Damaturu (Sunday Market),millet,Millet,464.0,1.12,Retail,11.74,11.96
2022-01-15,Yobe,Damaturu (Sunday Market),rice,Rice (imported),1600.0,3.87,Retail,11.74,11.96
2022-01-15,Yobe,Damaturu (Sunday Market),rice,Rice (local),1157.0,2.8,Retail,11.74,11.96
2022-01-15,Yobe,Damaturu (Sunday Market),sorghum,Sorghum,415.0,1.0,Retail,11.74,11.96
2022-01-15,Yobe,Damaturu (Sunday Market),yam,Yam,403.0,0.97,Retail,11.74,11.96
2022-01-15,Yobe,Damaturu (Sunday Market),eggs,Eggs,1700.0,4.11,Retail,11.74,11.96
2022-01-15,Yobe,Damaturu (Sunday Market),salt,Salt,235.0,0.57,Retail,11.74,11.96
2022-01-15,Yobe,Damaturu (Sunday Market),sugar,Sugar,250.0,0.6,Retail,11.74,11.96
2022-01-15,Yobe,Damaturu (Sunday Market),cowpea,Cowpeas,625.0,1.51,Retail,11.74,11.96
2022-01-15,Yobe,Damaturu (Sunday Market),groundnut,Groundnuts,963.0,2.33,Retail,11.74,11.96
2022-01-15,Yobe,Damaturu (Sunday Market),banana,Bananas,100.0,0.24,Retail,11.74,11.96
2022-01-15,Yobe,Damaturu (Sunday Market),onion,Onions,125.0,0.3,Retail,11.74,11.96
2022-01-15,Yobe,Damaturu (Sunday Market),orange,Oranges,100.0,0.24,Retail,11.74,11.96
2022-01-15,Yobe,Damaturu (Sunday Market),spinach,Spinach,50.0,0.12,Retail,11.74,11.96
2022-01-15,Yobe,Damaturu (Sunday Market),tomato,Tomatoes,50.0,0.12,Retail,11.74,11.96
2022-01-15,Yobe,Geidam,maize_flour,Maize flour,654.0,1.58,Retail,12.89,11.92
2022-01-15,Yobe,Geidam,millet,Millet,516.0,1.25,Retail,12.89,11.92
2022-01-15,Yobe,Geidam,rice,Rice (local),1205.0,2.91,Retail,12.89,11.92
2022-01-15,Yobe,Geidam,sorghum,Sorghum,550.0,1.33,Retail,12.89,11.92
2022-01-15,Yobe,Geidam,yam,Yam,494.0,1.19,Retail,12.89,11.92
2022-01-15,Yobe,Geidam,eggs,Eggs,1400.0,3.38,Retail,12.89,11.92
2022-01-15,Yobe,Geidam,salt,Salt,200.0,0.48,Retail,12.89,11.92
2022-01-15,Yobe,Geidam,sugar,Sugar,231.0,0.56,Retail,12.89,11.92
2022-01-15,Yobe,Geidam,cowpea,Cowpeas,1198.0,2.9,Retail,12.89,11.92
2022-01-15,Yobe,Geidam,groundnut,Groundnuts,1283.0,3.1,Retail,12.89,11.92
2022-01-15,Yobe,Geidam,banana,Bananas,188.0,0.45,Retail,12.89,11.92
2022-01-15,Yobe,Geidam,onion,Onions,75.0,0.18,Retail,12.89,11.92
2022-01-15,Yobe,Geidam,orange,Oranges,93.0,0.22,Retail,12.89,11.92
2022-01-15,Yobe,Geidam,spinach,Spinach,50.0,0.12,Retail,12.89,11.92
2022-01-15,Yobe,Geidam,tomato,Tomatoes,60.0,0.15,Retail,12.89,11.92
2022-01-15,Yobe,Gujba (Buni Yadi),maize_flour,Maize flour,465.0,1.12,Retail,11.29,12.0
2022-01-15,Yobe,Gujba (Buni Yadi),millet,Millet,475.0,1.15,Retail,11.29,12.0
2022-01-15,Yobe,Gujba (Buni Yadi),rice,Rice (local),1109.0,2.68,Retail,11.29,12.0
2022-01-15,Yobe,Gujba (Buni Yadi),sorghum,Sorghum,494.0,1.19,Retail,11.29,12.0
2022-01-15,Yobe,Gujba (Buni Yadi),yam,Yam,555.0,1.34,Retail,11.29,12.0
2022-01-15,Yobe,Gujba (Buni Yadi),eggs,Eggs,1775.0,4.29,Retail,11.29,12.0
2022-01-15,Yobe,Gujba (Buni Yadi),salt,Salt,213.0,0.51,Retail,11.29,12.0
2022-01-15,Yobe,Gujba (Buni Yadi),sugar,Sugar,269.0,0.65,Retail,11.29,12.0
2022-01-15,Yobe,Gujba (Buni Yadi),cowpea,Cowpeas,1106.0,2.67,Retail,11.29,12.0
2022-01-15,Yobe,Gujba (Buni Yadi),groundnut,Groundnuts,1272.0,3.07,Retail,11.29,12.0
2022-01-15,Yobe,Gujba (Buni Yadi),banana,Bananas,150.0,0.36,Retail,11.29,12.0
2022-01-15,Yobe,Gujba (Buni Yadi),onion,Onions,156.0,0.38,Retail,11.29,12.0
2022-01-15,Yobe,Gujba (Buni Yadi),orange,Oranges,100.0,0.24,Retail,11.29,12.0
2022-01-15,Yobe,Gujba (Buni Yadi),spinach,Spinach,50.0,0.12,Retail,11.29,12.0
2022-01-15,Yobe,Gujba (Buni Yadi),tomato,Tomatoes,75.0,0.18,Retail,11.29,12.0
2022-01-15,Yobe,Gulani (Tettaba),maize_flour,Maize flour,727.0,1.76,Retail,10.81,11.73
2022-01-15,Yobe,Gulani (Tettaba),millet,Millet,557.0,1.35,Retail,10.81,11.73
2022-01-15,Yobe,Gulani (Tettaba),rice,Rice (local),1182.0,2.86,Retail,10.81,11.73
2022-01-15,Yobe,Gulani (Tettaba),sorghum,Sorghum,623.0,1.51,Retail,10.81,11.73
2022-01-15,Yobe,Gulani (Tettaba),yam,Yam,242.0,0.58,Retail,10.81,11.73
2022-01-15,Yobe,Gulani (Tettaba),eggs,Eggs,1500.0,3.63,Retail,10.81,11.73
2022-01-15,Yobe,Gulani (Tettaba),salt,Salt,200.0,0.48,Retail,10.81,11.73
2022-01-15,Yobe,Gulani (Tettaba),sugar,Sugar,269.0,0.65,Retail,10.81,11.73
2022-01-15,Yobe,Gulani (Tettaba),cowpea,Cowpeas,756.0,1.83,Retail,10.81,11.73
2022-01-15,Yobe,Gulani (Tettaba),groundnut,Groundnuts,1216.0,2.94,Retail,10.81,11.73
2022-01-15,Yobe,Gulani (Tettaba),banana,Bananas,300.0,0.73,Retail,10.81,11.73
2022-01-15,Yobe,Gulani (Tettaba),onion,Onions,125.0,0.3,Retail,10.81,11.73
2022-01-15,Yobe,Gulani (Tettaba),orange,Oranges,100.0,0.24,Retail,10.81,11.73
2022-01-15,Yobe,Gulani (Tettaba),spinach,Spinach,30.0,0.073,Retail,10.81,11.73
2022-01-15,Yobe,Gulani (Tettaba),tomato,Tomatoes,100.0,0.24,Retail,10.81,11.73
2022-01-15,Yobe,Jakusko,maize_flour,Maize flour,404.0,0.98,Retail,12.2,10.88
2022-01-15,Yobe,Jakusko,millet,Millet,371.0,0.9,Retail,12.2,10.88
2022-01-15,Yobe,Jakusko,rice,Rice (local),964.0,2.33,Retail,12.2,10.88
2022-01-15,Yobe,Jakusko,sorghum,Sorghum,519.0,1.25,Retail,12.2,10.88
2022-01-15,Yobe,Jakusko,yam,Yam,780.0,1.89,Retail,12.2,10.88
2022-01-15,Yobe,Jakusko,eggs,Eggs,1867.0,4.51,Retail,12.2,10.88
2022-01-15,Yobe,Jakusko,salt,Salt,233.0,0.56,Retail,12.2,10.88
2022-01-15,Yobe,Jakusko,sugar,Sugar,269.0,0.65,Retail,12.2,10.88
2022-01-15,Yobe,Jakusko,cowpea,Cowpeas,1250.0,3.02,Retail,12.2,10.88
2022-01-15,Yobe,Jakusko,groundnut,Groundnuts,1100.0,2.66,Retail,12.2,10.88
2022-01-15,Yobe,Jakusko,banana,Bananas,100.0,0.24,Retail,12.2,10.88
2022-01-15,Yobe,Jakusko,onion,Onions,125.0,0.3,Retail,12.2,10.88
2022-01-15,Yobe,Jakusko,orange,Oranges,67.0,0.16,Retail,12.2,10.88
2022-01-15,Yobe,Jakusko,spinach,Spinach,50.0,0.12,Retail,12.2,10.88
2022-01-15,Yobe,Jakusko,tomato,Tomatoes,100.0,0.24,Retail,12.2,10.88
2022-01-15,Yobe,Bade (Gashua),maize_flour,Maize flour,485.0,1.17,Retail,12.87,11.04
2022-01-15,Yobe,Bade (Gashua),millet,Millet,511.0,1.23,Retail,12.87,11.04
2022-01-15,Yobe,Bade (Gashua),rice,Rice (imported),1500.0,3.63,Retail,12.87,11.04
2022-01-15,Yobe,Bade (Gashua),rice,Rice (local),1157.0,2.8,Retail,12.87,11.04
2022-01-15,Yobe,Bade (Gashua),sorghum,Sorghum,454.0,1.1,Retail,12.87,11.04
2022-01-15,Yobe,Bade (Gashua),yam,Yam,403.0,0.97,Retail,12.87,11.04
2022-01-15,Yobe,Bade (Gashua),eggs,Eggs,1900.0,4.59,Retail,12.87,11.04
2022-01-15,Yobe,Bade (Gashua),salt,Salt,250.0,0.6,Retail,12.87,11.04
2022-01-15,Yobe,Bade (Gashua),sugar,Sugar,269.0,0.65,Retail,12.87,11.04
2022-01-15,Yobe,Bade (Gashua),cowpea,Cowpeas,1146.0,2.77,Retail,12.87,11.04
2022-01-15,Yobe,Bade (Gashua),groundnut,Groundnuts,1100.0,2.66,Retail,12.87,11.04
2022-01-15,Yobe,Bade (Gashua),banana,Bananas,350.0,0.85,Retail,12.87,11.04
2022-01-15,Yobe,Bade (Gashua),onion,Onions,63.0,0.15,Retail,12.87,11.04
2022-01-15,Yobe,Bade (Gashua),orange,Oranges,70.0,0.17,Retail,12.87,11.04
2022-01-15,Yobe,Bade (Gashua),spinach,Spinach,20.0,0.048,Retail,12.87,11.04
2022-01-15,Yobe,Bade (Gashua),tomato,Tomatoes,50.0,0.12,Retail,12.87,11.04
2022-01-15,Yobe,Nguru,maize_flour,Maize flour,485.0,1.17,Retail,12.87,10.45
2022-01-15,Yobe,Nguru,millet,Millet,488.0,1.18,Retail,12.87,10.45
2022-01-15,Yobe,Nguru,rice,Rice (imported),1500.0,3.63,Retail,12.87,10.45
2022-01-15,Yobe,Nguru,rice,Rice (local),1157.0,2.8,Retail,12.87,10.45
2022-01-15,Yobe,Nguru,sorghum,Sorghum,436.0,1.05,Retail,12.87,10.45
2022-01-15,Yobe,Nguru,yam,Yam,403.0,0.97,Retail,12.87,10.45
2022-01-15,Yobe,Nguru,eggs,Eggs,1850.0,4.47,Retail,12.87,10.45
2022-01-15,Yobe,Nguru,salt,Salt,250.0,0.6,Retail,12.87,10.45
2022-01-15,Yobe,Nguru,sugar,Sugar,250.0,0.6,Retail,12.87,10.45
2022-01-15,Yobe,Nguru,cowpea,Cowpeas,1146.0,2.77,Retail,12.87,10.45
2022-01-15,Yobe,Nguru,groundnut,Groundnuts,1100.0,2.66,Retail,12.87,10.45
2022-01-15,Yobe,Nguru,banana,Bananas,350.0,0.85,Retail,12.87,10.45
2022-01-15,Yobe,Nguru,onion,Onions,63.0,0.15,Retail,12.87,10.45
2022-01-15,Yobe,Nguru,orange,Oranges,70.0,0.17,Retail,12.87,10.45
2022-01-15,Yobe,Nguru,spinach,Spinach,25.0,0.06,Retail,12.87,10.45
2022-01-15,Yobe,Nguru,tomato,Tomatoes,50.0,0.12,Retail,12.87,10.45
2022-01-15,Yobe,Potiskum,maize_flour,Maize flour,565.0,1.37,Retail,11.71,11.08
2022-01-15,Yobe,Potiskum,sorghum,Sorghum,465.0,1.12,Retail,11.71,11.08
2022-01-15,Yobe,Potiskum,eggs,Eggs,1800.0,4.35,Retail,11.71,11.08
2022-01-15,Yobe,Potiskum,salt,Salt,250.0,0.6,Retail,11.71,11.08
2022-01-15,Yobe,Potiskum,sugar,Sugar,288.0,0.7,Retail,11.71,11.08
2022-01-15,Yobe,Potiskum,cowpea,Cowpeas,938.0,2.27,Retail,11.71,11.08
2022-01-15,Yobe,Potiskum,groundnut,Groundnuts,1008.0,2.44,Retail,11.71,11.08
2022-01-15,Yobe,Potiskum,banana,Bananas,350.0,0.85,Retail,11.71,11.08
2022-01-15,Yobe,Potiskum,onion,Onions,298.0,0.72,Retail,11.71,11.08
2022-01-15,Yobe,Potiskum,orange,Oranges,200.0,0.48,Retail,11.71,11.08
2022-01-15,Yobe,Potiskum,spinach,Spinach,200.0,0.48,Retail,11.71,11.08
2022-01-15,Yobe,Potiskum,tomato,Tomatoes,263.0,0.64,Retail,11.71,11.08
2022-01-15,Yobe,Yunusari,maize_flour,Maize flour,646.0,1.56,Retail,13.15,11.54
2022-01-15,Yobe,Yunusari,millet,Millet,464.0,1.12,Retail,13.15,11.54
2022-01-15,Yobe,Yunusari,rice,Rice (local),1157.0,2.8,Retail,13.15,11.54
2022-01-15,Yobe,Yunusari,sorghum,Sorghum,519.0,1.25,Retail,13.15,11.54
2022-01-15,Yobe,Yunusari,yam,Yam,645.0,1.56,Retail,13.15,11.54
2022-01-15,Yobe,Yunusari,eggs,Eggs,1300.0,3.14,Retail,13.15,11.54
2022-01-15,Yobe,Yunusari,salt,Salt,300.0,0.73,Retail,13.15,11.54
2022-01-15,Yobe,Yunusari,sugar,Sugar,231.0,0.56,Retail,13.15,11.54
2022-01-15,Yobe,Yunusari,cowpea,Cowpeas,1250.0,3.02,Retail,13.15,11.54
2022-01-15,Yobe,Yunusari,groundnut,Groundnuts,1283.0,3.1,Retail,13.15,11.54
2022-01-15,Yobe,Yunusari,banana,Bananas,150.0,0.36,Retail,13.15,11.54
2022-01-15,Yobe,Yunusari,onion,Onions,125.0,0.3,Retail,13.15,11.54
2022-01-15,Yobe,Yunusari,orange,Oranges,80.0,0.19,Retail,13.15,11.54
2022-01-15,Yobe,Yunusari,spinach,Spinach,50.0,0.12,Retail,13.15,11.54
2022-01-15,Yobe,Yunusari,tomato,Tomatoes,50.0,0.12,Retail,13.15,11.54
2022-01-15,Yobe,Yusufari,maize_flour,Maize flour,546.0,1.32,Retail,13.06,11.17
2022-01-15,Yobe,Yusufari,millet,Millet,427.0,1.03,Retail,13.06,11.17
2022-01-15,Yobe,Yusufari,rice,Rice (local),1205.0,2.91,Retail,13.06,11.17
2022-01-15,Yobe,Yusufari,sorghum,Sorghum,415.0,1.0,Retail,13.06,11.17
2022-01-15,Yobe,Yusufari,yam,Yam,484.0,1.17,Retail,13.06,11.17
2022-01-15,Yobe,Yusufari,eggs,Eggs,1400.0,3.38,Retail,13.06,11.17
2022-01-15,Yobe,Yusufari,salt,Salt,200.0,0.48,Retail,13.06,11.17
2022-01-15,Yobe,Yusufari,sugar,Sugar,269.0,0.65,Retail,13.06,11.17
2022-01-15,Yobe,Yusufari,cowpea,Cowpeas,781.0,1.89,Retail,13.06,11.17
2022-01-15,Yobe,Yusufari,groundnut,Groundnuts,1192.0,2.88,Retail,13.06,11.17
2022-01-15,Yobe,Yusufari,banana,Bananas,160.0,0.39,Retail,13.06,11.17
2022-01-15,Yobe,Yusufari,onion,Onions,119.0,0.29,Retail,13.06,11.17
2022-01-15,Yobe,Yusufari,orange,Oranges,100.0,0.24,Retail,13.06,11.17
2022-01-15,Yobe,Yusufari,spinach,Spinach,50.0,0.12,Retail,13.06,11.17
2022-01-15,Yobe,Yusufari,tomato,Tomatoes,65.0,0.16,Retail,13.06,11.17
2022-02-15,Borno,Abba Gamaram,maize_flour,Maize flour,355.0,0.85,Retail,11.86,13.15
2022-02-15,Borno,Abba Gamaram,millet,Millet,743.0,1.79,Retail,11.86,13.15
2022-02-15,Borno,Abba Gamaram,rice,Rice (imported),2000.0,4.82,Retail,11.86,13.15
2022-02-15,Borno,Abba Gamaram,rice,Rice (local),1302.0,3.14,Retail,11.86,13.15
2022-02-15,Borno,Abba Gamaram,sorghum,Sorghum,771.0,1.86,Retail,11.86,13.15
2022-02-15,Borno,Abba Gamaram,yam,Yam,588.0,1.42,Retail,11.86,13.15
2022-02-15,Borno,Abba Gamaram,eggs,Eggs,2000.0,4.82,Retail,11.86,13.15
2022-02-15,Borno,Abba Gamaram,salt,Salt,200.0,0.48,Retail,11.86,13.15
2022-02-15,Borno,Abba Gamaram,sugar,Sugar,288.0,0.69,Retail,11.86,13.15
2022-02-15,Borno,Abba Gamaram,cowpea,Cowpeas,769.0,1.85,Retail,11.86,13.15
2022-02-15,Borno,Abba Gamaram,groundnut,Groundnuts,2000.0,4.82,Retail,11.86,13.15
2022-02-15,Borno,Abba Gamaram,banana,Bananas,400.0,0.96,Retail,11.86,13.15
2022-02-15,Borno,Abba Gamaram,onion,Onions,150.0,0.36,Retail,11.86,13.15
2022-02-15,Borno,Abba Gamaram,orange,Oranges,150.0,0.36,Retail,11.86,13.15
2022-02-15,Borno,Abba Gamaram,spinach,Spinach,50.0,0.12,Retail,11.86,13.15
2022-02-15,Borno,Abba Gamaram,tomato,Tomatoes,113.0,0.27,Retail,11.86,13.15
2022-02-15,Borno,Baga Road,maize_flour,Maize flour,444.0,1.07,Retail,11.87,13.12
2022-02-15,Borno,Baga Road,millet,Millet,721.0,1.74,Retail,11.87,13.12
2022-02-15,Borno,Baga Road,rice,Rice (imported),2000.0,4.82,Retail,11.87,13.12
2022-02-15,Borno,Baga Road,rice,Rice (local),1182.0,2.85,Retail,11.87,13.12
2022-02-15,Borno,Baga Road,sorghum,Sorghum,723.0,1.74,Retail,11.87,13.12
2022-02-15,Borno,Baga Road,yam,Yam,515.0,1.24,Retail,11.87,13.12
2022-02-15,Borno,Baga Road,eggs,Eggs,1900.0,4.57,Retail,11.87,13.12
2022-02-15,Borno,Baga Road,salt,Salt,150.0,0.36,Retail,11.87,13.12
2022-02-15,Borno,Baga Road,sugar,Sugar,293.0,0.71,Retail,11.87,13.12
2022-02-15,Borno,Baga Road,cowpea,Cowpeas,769.0,1.85,Retail,11.87,13.12
2022-02-15,Borno,Baga Road,groundnut,Groundnuts,1650.0,3.97,Retail,11.87,13.12
2022-02-15,Borno,Baga Road,banana,Bananas,338.0,0.81,Retail,11.87,13.12
2022-02-15,Borno,Baga Road,onion,Onions,150.0,0.36,Retail,11.87,13.12
2022-02-15,Borno,Baga Road,orange,Oranges,150.0,0.36,Retail,11.87,13.12
2022-02-15,Borno,Baga Road,spinach,Spinach,50.0,0.12,Retail,11.87,13.12
2022-02-15,Borno,Baga Road,tomato,Tomatoes,75.0,0.18,Retail,11.87,13.12
2022-02-15,Borno,Budum,maize_flour,Maize flour,1050.0,2.53,Retail,11.85,13.16
2022-02-15,Borno,Budum,millet,Millet,650.0,1.57,Retail,11.85,13.16
2022-02-15,Borno,Budum,rice,Rice (imported),2000.0,4.82,Retail,11.85,13.16
2022-02-15,Borno,Budum,rice,Rice (local),1350.0,3.25,Retail,11.85,13.16
2022-02-15,Borno,Budum,sorghum,Sorghum,1254.0,3.02,Retail,11.85,13.16
2022-02-15,Borno,Budum,yam,Yam,588.0,1.42,Retail,11.85,13.16
2022-02-15,Borno,Budum,eggs,Eggs,1800.0,4.33,Retail,11.85,13.16
