date,crop_type,region,price_ngn_per_kg,month,day_of_year,day_of_week,seasonal_factor
2026-04-25,yam,kaduna,552.57,4,115,5,0.95
2026-04-26,yam,kaduna,578.68,4,116,6,0.95
2026-04-27,yam,kaduna,661.82,4,117,0,0.95
2026-04-28,yam,kaduna,626.43,4,118,1,0.95
2026-04-29,yam,kaduna,707.85,4,119,2,0.95
2026-04-30,yam,kaduna,660.25,4,120,3,0.95
2026-05-01,yam,kaduna,546.4,5,121,4,0.9
2026-05-02,yam,kaduna,611.01,5,122,5,0.9
2026-05-03,yam,kaduna,633.11,5,123,6,0.9
2026-05-04,yam,kaduna,605.4,5,124,0,0.9
2026-05-05,yam,kaduna,609.02,5,125,1,0.9
2026-05-06,yam,kaduna,562.59,5,126,2,0.9
2026-05-07,yam,kaduna,570.27,5,127,3,0.9
2026-05-08,yam,kaduna,610.18,5,128,4,0.9
2026-05-09,yam,kaduna,574.59,5,129,5,0.9
2026-05-10,yam,kaduna,527.92,5,130,6,0.9
2026-05-11,yam,kaduna,668.98,5,131,0,0.9
2026-05-12,yam,kaduna,532.03,5,132,1,0.9
2026-05-13,yam,kaduna,637.96,5,133,2,0.9
2026-05-14,yam,kaduna,630.92,5,134,3,0.9
2026-05-15,yam,kaduna,577.48,5,135,4,0.9
2026-05-16,yam,kaduna,533.95,5,136,5,0.9
2026-05-17,yam,kaduna,647.73,5,137,6,0.9
2026-05-18,yam,kaduna,639.53,5,138,0,0.9
2026-05-19,yam,kaduna,615.88,5,139,1,0.9
2026-05-20,yam,kaduna,497.07,5,140,2,0.9
2026-05-21,yam,kaduna,613.37,5,141,3,0.9
2026-05-22,yam,kaduna,586.71,5,142,4,0.9
2026-05-23,yam,kaduna,517.84,5,143,5,0.9
2026-05-24,yam,kaduna,667.37,5,144,6,0.9
2026-05-25,yam,kaduna,504.96,5,145,0,0.9
2026-05-26,yam,kaduna,639.48,5,146,1,0.9
2026-05-27,yam,kaduna,611.9,5,147,2,0.9
2026-05-28,yam,kaduna,555.47,5,148,3,0.9
2026-05-29,yam,kaduna,604.86,5,149,4,0.9
2026-05-30,yam,kaduna,559.97,5,150,5,0.9
2026-05-31,yam,kaduna,612.94,5,151,6,0.9
2026-06-01,yam,kaduna,617.33,6,152,0,0.88
2026-06-02,yam,kaduna,525.32,6,153,1,0.88
2026-06-03,yam,kaduna,674.32,6,154,2,0.88
2026-06-04,yam,kaduna,594.34,6,155,3,0.88
2026-06-05,yam,kaduna,615.85,6,156,4,0.88
2026-06-06,yam,kaduna,524.7,6,157,5,0.88
2026-06-07,yam,kaduna,575.03,6,158,6,0.88
2026-06-08,yam,kaduna,624.23,6,159,0,0.88
2026-06-09,yam,kaduna,676.17,6,160,1,0.88
2026-06-10,yam,kaduna,594.17,6,161,2,0.88
2026-06-11,yam,kaduna,624.28,6,162,3,0.88
2026-06-12,yam,kaduna,592.45,6,163,4,0.88
2026-06-13,yam,kaduna,518.83,6,164,5,0.88
2026-06-14,yam,kaduna,632.25,6,165,6,0.88
2026-06-15,yam,kaduna,567.28,6,166,0,0.88
2026-06-16,yam,kaduna,499.59,6,167,1,0.88
2026-06-17,yam,kaduna,589.69,6,168,2,0.88
2026-06-18,yam,kaduna,610.59,6,169,3,0.88
2026-06-19,yam,kaduna,580.09,6,170,4,0.88
2026-06-20,yam,kaduna,636.01,6,171,5,0.88
2026-06-21,yam,kaduna,714.13,6,172,6,0.88
2026-06-22,yam,kaduna,562.03,6,173,0,0.88
2026-06-23,yam,kaduna,640.05,6,174,1,0.88
2026-06-24,yam,kaduna,609.79,6,175,2,0.88
2026-06-25,yam,kaduna,646.42,6,176,3,0.88
2026-06-26,yam,kaduna,525.1,6,177,4,0.88
2026-06-27,yam,kaduna,660.48,6,178,5,0.88
2026-06-28,yam,kaduna,639.21,6,179,6,0.88
2026-06-29,yam,kaduna,670.81,6,180,0,0.88
2026-06-30,yam,kaduna,647.53,6,181,1,0.88
2024-07-01,pepper,lagos,1050.83,7,183,0,0.92
2024-07-02,pepper,lagos,948.84,7,184,1,0.92
2024-07-03,pepper,lagos,1100.69,7,185,2,0.92
2024-07-04,pepper,lagos,1085.59,7,186,3,0.92
2024-07-05,pepper,lagos,1121.92,7,187,4,0.92
2024-07-06,pepper,lagos,1139.82,7,188,5,0.92
2024-07-07,pepper,lagos,1243.26,7,189,6,0.92
2024-07-08,pepper,lagos,1209.88,7,190,0,0.92
2024-07-09,pepper,lagos,1236.55,7,191,1,0.92
2024-07-10,pepper,lagos,1088.9,7,192,2,0.92
2024-07-11,pepper,lagos,1196.07,7,193,3,0.92
2024-07-12,pepper,lagos,1191.97,7,194,4,0.92
2024-07-13,pepper,lagos,1242.11,7,195,5,0.92
2024-07-14,pepper,lagos,1105.47,7,196,6,0.92
2024-07-15,pepper,lagos,1292.04,7,197,0,0.92
2024-07-16,pepper,lagos,1298.75,7,198,1,0.92
2024-07-17,pepper,lagos,1019.77,7,199,2,0.92
2024-07-18,pepper,lagos,1122.21,7,200,3,0.92
2024-07-19,pepper,lagos,1174.55,7,201,4,0.92
2024-07-20,pepper,lagos,1147.33,7,202,5,0.92
2024-07-21,pepper,lagos,1016.28,7,203,6,0.92
2024-07-22,pepper,lagos,1027.93,7,204,0,0.92
2024-07-23,pepper,lagos,1034.06,7,205,1,0.92
2024-07-24,pepper,lagos,1036.65,7,206,2,0.92
2024-07-25,pepper,lagos,1135.59,7,207,3,0.92
2024-07-26,pepper,lagos,1315.61,7,208,4,0.92
2024-07-27,pepper,lagos,1008.62,7,209,5,0.92
2024-07-28,pepper,lagos,1107.65,7,210,6,0.92
2024-07-29,pepper,lagos,1122.15,7,211,0,0.92
2024-07-30,pepper,lagos,1286.73,7,212,1,0.92
2024-07-31,pepper,lagos,1195.71,7,213,2,0.92
2024-08-01,pepper,lagos,1183.55,8,214,3,0.95
2024-08-02,pepper,lagos,1062.79,8,215,4,0.95
2024-08-03,pepper,lagos,1196.25,8,216,5,0.95
2024-08-04,pepper,lagos,1256.1,8,217,6,0.95
2024-08-05,pepper,lagos,1042.75,8,218,0,0.95
2024-08-06,pepper,lagos,1185.35,8,219,1,0.95
2024-08-07,pepper,lagos,1216.28,8,220,2,0.95
2024-08-08,pepper,lagos,1234.23,8,221,3,0.95
2024-08-09,pepper,lagos,1220.68,8,222,4,0.95
2024-08-10,pepper,lagos,1279.88,8,223,5,0.95
2024-08-11,pepper,lagos,1040.16,8,224,6,0.95
2024-08-12,pepper,lagos,1291.26,8,225,0,0.95
2024-08-13,pepper,lagos,1029.22,8,226,1,0.95
2024-08-14,pepper,lagos,1229.18,8,227,2,0.95
2024-08-15,pepper,lagos,1289.96,8,228,3,0.95
2024-08-16,pepper,lagos,1114.83,8,229,4,0.95
2024-08-17,pepper,lagos,1079.7,8,230,5,0.95
2024-08-18,pepper,lagos,1115.12,8,231,6,0.95
2024-08-19,pepper,lagos,1121.0,8,232,0,0.95
2024-08-20,pepper,lagos,1140.44,8,233,1,0.95
2024-08-21,pepper,lagos,1247.57,8,234,2,0.95
2024-08-22,pepper,lagos,1162.14,8,235,3,0.95
2024-08-23,pepper,lagos,1205.55,8,236,4,0.95
2024-08-24,pepper,lagos,1113.23,8,237,5,0.95
2024-08-25,pepper,lagos,1100.94,8,238,6,0.95
2024-08-26,pepper,lagos,1106.01,8,239,0,0.95
2024-08-27,pepper,lagos,1204.51,8,240,1,0.95
2024-08-28,pepper,lagos,1222.68,8,241,2,0.95
2024-08-29,pepper,lagos,1265.81,8,242,3,0.95
2024-08-30,pepper,lagos,1230.67,8,243,4,0.95
2024-08-31,pepper,lagos,1183.46,8,244,5,0.95
2024-09-01,pepper,lagos,1211.3,9,245,6,1.0
2024-09-02,pepper,lagos,1113.51,9,246,0,1.0
2024-09-03,pepper,lagos,1180.37,9,247,1,1.0
2024-09-04,pepper,lagos,1080.55,9,248,2,1.0
2024-09-05,pepper,lagos,1241.12,9,249,3,1.0
2024-09-06,pepper,lagos,1160.49,9,250,4,1.0
2024-09-07,pepper,lagos,1196.87,9,251,5,1.0
2024-09-08,pepper,lagos,1262.93,9,252,6,1.0
2024-09-09,pepper,lagos,1199.46,9,253,0,1.0
2024-09-10,pepper,lagos,1164.04,9,254,1,1.0
2024-09-11,pepper,lagos,1156.77,9,255,2,1.0
2024-09-12,pepper,lagos,1366.6,9,256,3,1.0
2024-09-13,pepper,lagos,1251.35,9,257,4,1.0
2024-09-14,pepper,lagos,1292.61,9,258,5,1.0
2024-09-15,pepper,lagos,1149.3,9,259,6,1.0
2024-09-16,pepper,lagos,1121.28,9,260,0,1.0
2024-09-17,pepper,lagos,1045.68,9,261,1,1.0
2024-09-18,pepper,lagos,1189.49,9,262,2,1.0
2024-09-19,pepper,lagos,1422.11,9,263,3,1.0
2024-09-20,pepper,lagos,1287.48,9,264,4,1.0
2024-09-21,pepper,lagos,1195.0,9,265,5,1.0
2024-09-22,pepper,lagos,1336.9,9,266,6,1.0
2024-09-23,pepper,lagos,1116.04,9,267,0,1.0
2024-09-24,pepper,lagos,1356.86,9,268,1,1.0
2024-09-25,pepper,lagos,1381.92,9,269,2,1.0
2024-09-26,pepper,lagos,1196.34,9,270,3,1.0
2024-09-27,pepper,lagos,1210.23,9,271,4,1.0
2024-09-28,pepper,lagos,1270.72,9,272,5,1.0
2024-09-29,pepper,lagos,1124.37,9,273,6,1.0
2024-09-30,pepper,lagos,1241.18,9,274,0,1.0
2024-10-01,pepper,lagos,1247.73,10,275,1,0.85
2024-10-02,pepper,lagos,753.6,10,276,2,0.85
2024-10-03,pepper,lagos,1062.31,10,277,3,0.85
2024-10-04,pepper,lagos,1091.64,10,278,4,0.85
2024-10-05,pepper,lagos,1213.05,10,279,5,0.85
2024-10-06,pepper,lagos,1068.83,10,280,6,0.85
2024-10-07,pepper,lagos,1065.74,10,281,0,0.85
2024-10-08,pepper,lagos,1079.07,10,282,1,0.85
2024-10-09,pepper,lagos,1075.93,10,283,2,0.85
2024-10-10,pepper,lagos,1070.13,10,284,3,0.85
2024-10-11,pepper,lagos,1089.69,10,285,4,0.85
2024-10-12,pepper,lagos,1029.11,10,286,5,0.85
2024-10-13,pepper,lagos,1064.52,10,287,6,0.85
2024-10-14,pepper,lagos,1249.33,10,288,0,0.85
2024-10-15,pepper,lagos,1185.82,10,289,1,0.85
2024-10-16,pepper,lagos,941.11,10,290,2,0.85
2024-10-17,pepper,lagos,1236.92,10,291,3,0.85
2024-10-18,pepper,lagos,1226.22,10,292,4,0.85
2024-10-19,pepper,lagos,1170.62,10,293,5,0.85
2024-10-20,pepper,lagos,1021.95,10,294,6,0.85
2024-10-21,pepper,lagos,1316.95,10,295,0,0.85
2024-10-22,pepper,lagos,1178.76,10,296,1,0.85
2024-10-23,pepper,lagos,1077.28,10,297,2,0.85
2024-10-24,pepper,lagos,1074.27,10,298,3,0.85
2024-10-25,pepper,lagos,1080.26,10,299,4,0.85
2024-10-26,pepper,lagos,1063.09,10,300,5,0.85
2024-10-27,pepper,lagos,1122.73,10,301,6,0.85
2024-10-28,pepper,lagos,1117.49,10,302,0,0.85
2024-10-29,pepper,lagos,982.98,10,303,1,0.85
2024-10-30,pepper,lagos,938.5,10,304,2,0.85
2024-10-31,pepper,lagos,1093.05,10,305,3,0.85
2024-11-01,pepper,lagos,1092.83,11,306,4,0.88
2024-11-02,pepper,lagos,1234.37,11,307,5,0.88
2024-11-03,pepper,lagos,1004.0,11,308,6,0.88
2024-11-04,pepper,lagos,1208.22,11,309,0,0.88
2024-11-05,pepper,lagos,1090.57,11,310,1,0.88
2024-11-06,pepper,lagos,1041.39,11,311,2,0.88
2024-11-07,pepper,lagos,1110.0,11,312,3,0.88
2024-11-08,pepper,lagos,1071.26,11,313,4,0.88
2024-11-09,pepper,lagos,1104.89,11,314,5,0.88
2024-11-10,pepper,lagos,1206.19,11,315,6,0.88
2024-11-11,pepper,lagos,1284.9,11,316,0,0.88
2024-11-12,pepper,lagos,1099.5,11,317,1,0.88
2024-11-13,pepper,lagos,1144.04,11,318,2,0.88
2024-11-14,pepper,lagos,1193.04,11,319,3,0.88
2024-11-15,pepper,lagos,1143.59,11,320,4,0.88
2024-11-16,pepper,lagos,1051.1,11,321,5,0.88
2024-11-17,pepper,lagos,1131.37,11,322,6,0.88
2024-11-18,pepper,lagos,1099.74,11,323,0,0.88
2024-11-19,pepper,lagos,940.01,11,324,1,0.88
2024-11-20,pepper,lagos,872.53,11,325,2,0.88
2024-11-21,pepper,lagos,1133.01,11,326,3,0.88
2024-11-22,pepper,lagos,1037.05,11,327,4,0.88
2024-11-23,pepper,lagos,1199.29,11,328,5,0.88
2024-11-24,pepper,lagos,1050.92,11,329,6,0.88
2024-11-25,pepper,lagos,1065.26,11,330,0,0.88
2024-11-26,pepper,lagos,1176.27,11,331,1,0.88
2024-11-27,pepper,lagos,813.95,11,332,2,0.88
2024-11-28,pepper,lagos,1190.04,11,333,3,0.88
2024-11-29,pepper,lagos,1065.74,11,334,4,0.88
2024-11-30,pepper,lagos,1170.2,11,335,5,0.88
2024-12-01,pepper,lagos,1458.42,12,336,6,1.1
2024-12-02,pepper,lagos,1481.07,12,337,0,1.1
2024-12-03,pepper,lagos,1484.39,12,338,1,1.1
2024-12-04,pepper,lagos,1428.26,12,339,2,1.1
2024-12-05,pepper,lagos,1255.79,12,340,3,1.1
2024-12-06,pepper,lagos,1341.59,12,341,4,1.1
2024-12-07,pepper,lagos,1340.14,12,342,5,1.1
2024-12-08,pepper,lagos,1166.95,12,343,6,1.1
2024-12-09,pepper,lagos,1419.39,12,344,0,1.1
2024-12-10,pepper,lagos,1426.57,12,345,1,1.1
2024-12-11,pepper,lagos,1294.51,12,346,2,1.1
2024-12-12,pepper,lagos,1527.62,12,347,3,1.1
2024-12-13,pepper,lagos,1314.31,12,348,4,1.1
2024-12-14,pepper,lagos,1432.94,12,349,5,1.1
2024-12-15,pepper,lagos,1490.64,12,350,6,1.1
2024-12-16,pepper,lagos,1183.23,12,351,0,1.1
2024-12-17,pepper,lagos,1220.11,12,352,1,1.1
2024-12-18,pepper,lagos,1468.33,12,353,2,1.1
2024-12-19,pepper,lagos,1520.49,12,354,3,1.1
2024-12-20,pepper,lagos,1560.29,12,355,4,1.1
2024-12-21,pepper,lagos,1356.62,12,356,5,1.1
2024-12-22,pepper,lagos,1406.83,12,357,6,1.1
2024-12-23,pepper,lagos,1308.87,12,358,0,1.1
2024-12-24,pepper,lagos,1289.22,12,359,1,1.1
2024-12-25,pepper,lagos,1522.19,12,360,2,1.1
2024-12-26,pepper,lagos,1287.74,12,361,3,1.1
2024-12-27,pepper,lagos,1478.8,12,362,4,1.1
2024-12-28,pepper,lagos,1256.33,12,363,5,1.1
2024-12-29,pepper,lagos,1422.56,12,364,6,1.1
2024-12-30,pepper,lagos,1445.16,12,365,0,1.1
2024-12-31,pepper,lagos,1327.71,12,366,1,1.1
2025-01-01,pepper,lagos,1393.59,1,1,2,1.15
2025-01-02,pepper,lagos,1428.92,1,2,3,1.15
2025-01-03,pepper,lagos,1335.99,1,3,4,1.15
2025-01-04,pepper,lagos,1420.46,1,4,5,1.15
2025-01-05,pepper,lagos,1503.22,1,5,6,1.15
2025-01-06,pepper,lagos,1521.92,1,6,0,1.15
2025-01-07,pepper,lagos,1651.77,1,7,1,1.15
2025-01-08,pepper,lagos,1442.53,1,8,2,1.15
2025-01-09,pepper,lagos,1427.34,1,9,3,1.15
2025-01-10,pepper,lagos,1406.71,1,10,4,1.15
2025-01-11,pepper,lagos,1445.14,1,11,5,1.15
2025-01-12,pepper,lagos,1528.56,1,12,6,1.15
2025-01-13,pepper,lagos,1250.96,1,13,0,1.15
2025-01-14,pepper,lagos,1612.04,1,14,1,1.15
2025-01-15,pepper,lagos,1416.15,1,15,2,1.15
2025-01-16,pepper,lagos,1372.52,1,16,3,1.15
2025-01-17,pepper,lagos,1412.56,1,17,4,1.15
2025-01-18,pepper,lagos,1463.63,1,18,5,1.15
2025-01-19,pepper,lagos,1490.23,1,19,6,1.15
2025-01-20,pepper,lagos,1506.17,1,20,0,1.15
2025-01-21,pepper,lagos,1397.78,1,21,1,1.15
2025-01-22,pepper,lagos,1472.11,1,22,2,1.15
2025-01-23,pepper,lagos,1332.8,1,23,3,1.15
2025-01-24,pepper,lagos,1365.21,1,24,4,1.15
2025-01-25,pepper,lagos,1879.88,1,25,5,1.15
2025-01-26,pepper,lagos,1270.79,1,26,6,1.15
2025-01-27,pepper,lagos,1535.11,1,27,0,1.15
2025-01-28,pepper,lagos,1371.66,1,28,1,1.15
2025-01-29,pepper,lagos,1440.98,1,29,2,1.15
2025-01-30,pepper,lagos,1503.03,1,30,3,1.15
2025-01-31,pepper,lagos,1449.51,1,31,4,1.15
2025-02-01,pepper,lagos,1532.26,2,32,5,1.2
2025-02-02,pepper,lagos,1707.04,2,33,6,1.2
2025-02-03,pepper,lagos,1556.52,2,34,0,1.2
2025-02-04,pepper,lagos,1255.58,2,35,1,1.2
2025-02-05,pepper,lagos,1789.57,2,36,2,1.2
2025-02-06,pepper,lagos,1624.68,2,37,3,1.2
2025-02-07,pepper,lagos,1510.88,2,38,4,1.2
2025-02-08,pepper,lagos,1599.39,2,39,5,1.2
2025-02-09,pepper,lagos,1523.03,2,40,6,1.2
2025-02-10,pepper,lagos,1651.19,2,41,0,1.2
2025-02-11,pepper,lagos,1648.58,2,42,1,1.2
2025-02-12,pepper,lagos,1558.03,2,43,2,1.2
2025-02-13,pepper,lagos,1542.47,2,44,3,1.2
2025-02-14,pepper,lagos,1428.07,2,45,4,1.2
2025-02-15,pepper,lagos,1406.42,2,46,5,1.2
2025-02-16,pepper,lagos,1585.04,2,47,6,1.2
2025-02-17,pepper,lagos,1610.02,2,48,0,1.2
2025-02-18,pepper,lagos,1594.57,2,49,1,1.2
2025-02-19,pepper,lagos,1638.84,2,50,2,1.2
2025-02-20,pepper,lagos,1658.11,2,51,3,1.2
2025-02-21,pepper,lagos,1655.75,2,52,4,1.2
2025-02-22,pepper,lagos,1698.13,2,53,5,1.2
2025-02-23,pepper,lagos,1763.77,2,54,6,1.2
2025-02-24,pepper,lagos,1655.67,2,55,0,1.2
2025-02-25,pepper,lagos,1502.23,2,56,1,1.2
2025-02-26,pepper,lagos,1686.86,2,57,2,1.2
2025-02-27,pepper,lagos,1525.14,2,58,3,1.2
2025-02-28,pepper,lagos,1710.63,2,59,4,1.2
2025-03-01,pepper,lagos,1685.76,3,60,5,1.1
2025-03-02,pepper,lagos,1560.34,3,61,6,1.1
2025-03-03,pepper,lagos,1556.92,3,62,0,1.1
2025-03-04,pepper,lagos,1438.74,3,63,1,1.1
2025-03-05,pepper,lagos,1409.62,3,64,2,1.1
2025-03-06,pepper,lagos,1341.24,3,65,3,1.1
2025-03-07,pepper,lagos,1671.82,3,66,4,1.1
2025-03-08,pepper,lagos,1432.27,3,67,5,1.1
2025-03-09,pepper,lagos,1472.75,3,68,6,1.1
2025-03-10,pepper,lagos,1325.81,3,69,0,1.1
2025-03-11,pepper,lagos,1367.01,3,70,1,1.1
2025-03-12,pepper,lagos,1532.15,3,71,2,1.1
2025-03-13,pepper,lagos,1512.73,3,72,3,1.1
2025-03-14,pepper,lagos,1546.26,3,73,4,1.1
2025-03-15,pepper,lagos,1442.2,3,74,5,1.1
2025-03-16,pepper,lagos,1588.93,3,75,6,1.1
2025-03-17,pepper,lagos,1355.93,3,76,0,1.1
2025-03-18,pepper,lagos,1592.72,3,77,1,1.1
2025-03-19,pepper,lagos,1503.9,3,78,2,1.1
2025-03-20,pepper,lagos,1435.14,3,79,3,1.1
2025-03-21,pepper,lagos,1432.44,3,80,4,1.1
2025-03-22,pepper,lagos,1379.82,3,81,5,1.1
2025-03-23,pepper,lagos,1355.5,3,82,6,1.1
2025-03-24,pepper,lagos,1441.99,3,83,0,1.1
2025-03-25,pepper,lagos,1247.75,3,84,1,1.1
2025-03-26,pepper,lagos,1536.94,3,85,2,1.1
2025-03-27,pepper,lagos,1526.99,3,86,3,1.1
2025-03-28,pepper,lagos,1608.44,3,87,4,1.1
2025-03-29,pepper,lagos,1919.71,3,88,5,1.1
2025-03-30,pepper,lagos,1333.05,3,89,6,1.1
2025-03-31,pepper,lagos,1601.05,3,90,0,1.1
2025-04-01,pepper,lagos,1230.46,4,91,1,0.95
2025-04-02,pepper,lagos,1285.09,4,92,2,0.95
2025-04-03,pepper,lagos,1332.81,4,93,3,0.95
2025-04-04,pepper,lagos,1275.72,4,94,4,0.95
2025-04-05,pepper,lagos,1341.48,4,95,5,0.95
2025-04-06,pepper,lagos,1196.34,4,96,6,0.95
2025-04-07,pepper,lagos,1290.78,4,97,0,0.95
2025-04-08,pepper,lagos,1086.07,4,98,1,0.95
2025-04-09,pepper,lagos,1271.05,4,99,2,0.95
2025-04-10,pepper,lagos,1147.68,4,100,3,0.95
2025-04-11,pepper,lagos,1469.11,4,101,4,0.95
2025-04-12,pepper,lagos,1239.06,4,102,5,0.95
2025-04-13,pepper,lagos,1185.83,4,103,6,0.95
2025-04-14,pepper,lagos,1245.61,4,104,0,0.95
2025-04-15,pepper,lagos,1246.95,4,105,1,0.95
2025-04-16,pepper,lagos,1128.6,4,106,2,0.95
2025-04-17,pepper,lagos,1376.64,4,107,3,0.95
2025-04-18,pepper,lagos,1390.43,4,108,4,0.95
2025-04-19,pepper,lagos,1472.13,4,109,5,0.95
2025-04-20,pepper,lagos,1398.9,4,110,6,0.95
2025-04-21,pepper,lagos,1376.13,4,111,0,0.95
2025-04-22,pepper,lagos,1325.37,4,112,1,0.95
2025-04-23,pepper,lagos,1315.35,4,113,2,0.95
2025-04-24,pepper,lagos,1268.65,4,114,3,0.95
2025-04-25,pepper,lagos,1301.4,4,115,4,0.95
2025-04-26,pepper,lagos,1308.51,4,116,5,0.95
2025-04-27,pepper,lagos,1305.53,4,117,6,0.95
2025-04-28,pepper,lagos,1379.35,4,118,0,0.95
2025-04-29,pepper,lagos,1194.62,4,119,1,0.95
2025-04-30,pepper,lagos,1321.27,4,120,2,0.95
2025-05-01,pepper,lagos,1186.16,5,121,3,0.9
2025-05-02,pepper,lagos,1267.47,5,122,4,0.9
2025-05-03,pepper,lagos,1349.35,5,123,5,0.9
2025-05-04,pepper,lagos,1253.82,5,124,6,0.9
2025-05-05,pepper,lagos,1363.92,5,125,0,0.9
2025-05-06,pepper,lagos,1334.65,5,126,1,0.9
2025-05-07,pepper,lagos,1307.38,5,127,2,0.9
2025-05-08,pepper,lagos,1294.93,5,128,3,0.9
2025-05-09,pepper,lagos,1135.69,5,129,4,0.9
2025-05-10,pepper,lagos,1242.9,5,130,5,0.9
2025-05-11,pepper,lagos,1341.44,5,131,6,0.9
2025-05-12,pepper,lagos,1418.1,5,132,0,0.9
2025-05-13,pepper,lagos,1087.05,5,133,1,0.9
2025-05-14,pepper,lagos,1065.22,5,134,2,0.9
2025-05-15,pepper,lagos,1124.17,5,135,3,0.9
2025-05-16,pepper,lagos,1219.94,5,136,4,0.9
2025-05-17,pepper,lagos,1438.69,5,137,5,0.9
2025-05-18,pepper,lagos,1222.8,5,138,6,0.9
2025-05-19,pepper,lagos,1186.91,5,139,0,0.9
2025-05-20,pepper,lagos,1115.35,5,140,1,0.9
2025-05-21,pepper,lagos,1228.59,5,141,2,0.9
2025-05-22,pepper,lagos,1478.05,5,142,3,0.9
2025-05-23,pepper,lagos,1148.72,5,143,4,0.9
2025-05-24,pepper,lagos,1162.33,5,144,5,0.9
2025-05-25,pepper,lagos,1311.41,5,145,6,0.9
2025-05-26,pepper,lagos,1357.67,5,146,0,0.9
2025-05-27,pepper,lagos,1175.07,5,147,1,0.9
2025-05-28,pepper,lagos,1238.83,5,148,2,0.9
2025-05-29,pepper,lagos,1593.38,5,149,3,0.9
2025-05-30,pepper,lagos,1303.67,5,150,4,0.9
2025-05-31,pepper,lagos,1238.72,5,151,5,0.9
2025-06-01,pepper,lagos,1266.09,6,152,6,0.88
2025-06-02,pepper,lagos,1293.6,6,153,0,0.88
2025-06-03,pepper,lagos,1199.46,6,154,1,0.88
2025-06-04,pepper,lagos,1171.93,6,155,2,0.88
2025-06-05,pepper,lagos,1072.49,6,156,3,0.88
2025-06-06,pepper,lagos,1084.47,6,157,4,0.88
2025-06-07,pepper,lagos,1094.09,6,158,5,0.88
2025-06-08,pepper,lagos,1296.29,6,159,6,0.88
2025-06-09,pepper,lagos,1348.39,6,160,0,0.88
2025-06-10,pepper,lagos,1096.66,6,161,1,0.88
2025-06-11,pepper,lagos,1277.76,6,162,2,0.88
2025-06-12,pepper,lagos,1093.67,6,163,3,0.88
2025-06-13,pepper,lagos,1031.65,6,164,4,0.88
2025-06-14,pepper,lagos,1395.98,6,165,5,0.88
2025-06-15,pepper,lagos,1107.99,6,166,6,0.88
2025-06-16,pepper,lagos,1206.23,6,167,0,0.88
2025-06-17,pepper,lagos,1021.68,6,168,1,0.88
2025-06-18,pepper,lagos,1297.45,6,169,2,0.88
2025-06-19,pepper,lagos,1186.73,6,170,3,0.88
2025-06-20,pepper,lagos,1222.37,6,171,4,0.88
2025-06-21,pepper,lagos,1226.3,6,172,5,0.88
2025-06-22,pepper,lagos,1112.41,6,173,6,0.88
2025-06-23,pepper,lagos,1139.43,6,174,0,0.88
2025-06-24,pepper,lagos,1090.49,6,175,1,0.88
2025-06-25,pepper,lagos,1250.11,6,176,2,0.88
2025-06-26,pepper,lagos,1225.31,6,177,3,0.88
2025-06-27,pepper,lagos,1211.94,6,178,4,0.88
2025-06-28,pepper,lagos,1286.95,6,179,5,0.88
2025-06-29,pepper,lagos,1247.8,6,180,6,0.88
2025-06-30,pepper,lagos,1199.81,6,181,0,0.88
2025-07-01,pepper,lagos,1349.95,7,182,1,0.92
2025-07-02,pepper,lagos,1205.7,7,183,2,0.92
2025-07-03,pepper,lagos,1129.24,7,184,3,0.92
2025-07-04,pepper,lagos,1242.62,7,185,4,0.92
2025-07-05,pepper,lagos,1203.99,7,186,5,0.92
2025-07-06,pepper,lagos,1393.15,7,187,6,0.92
2025-07-07,pepper,lagos,1346.73,7,188,0,0.92
2025-07-08,pepper,lagos,1180.46,7,189,1,0.92
2025-07-09,pepper,lagos,1165.09,7,190,2,0.92
2025-07-10,pepper,lagos,1211.75,7,191,3,0.92
2025-07-11,pepper,lagos,1263.75,7,192,4,0.92
2025-07-12,pepper,lagos,1272.01,7,193,5,0.92
2025-07-13,pepper,lagos,1211.76,7,194,6,0.92
2025-07-14,pepper,lagos,1297.41,7,195,0,0.92
2025-07-15,pepper,lagos,1199.95,7,196,1,0.92
2025-07-16,pepper,lagos,1440.66,7,197,2,0.92
2025-07-17,pepper,lagos,1253.88,7,198,3,0.92
2025-07-18,pepper,lagos,1360.27,7,199,4,0.92
2025-07-19,pepper,lagos,1371.77,7,200,5,0.92
2025-07-20,pepper,lagos,1271.37,7,201,6,0.92
2025-07-21,pepper,lagos,1224.49,7,202,0,0.92
2025-07-22,pepper,lagos,1137.2,7,203,1,0.92
2025-07-23,pepper,lagos,1195.74,7,204,2,0.92
2025-07-24,pepper,lagos,1257.61,7,205,3,0.92
2025-07-25,pepper,lagos,1195.23,7,206,4,0.92
2025-07-26,pepper,lagos,1239.05,7,207,5,0.92
2025-07-27,pepper,lagos,1466.56,7,208,6,0.92
2025-07-28,pepper,lagos,1251.28,7,209,0,0.92
2025-07-29,pepper,lagos,1324.53,7,210,1,0.92
2025-07-30,pepper,lagos,1378.47,7,211,2,0.92
2025-07-31,pepper,lagos,1454.45,7,212,3,0.92
2025-08-01,pepper,lagos,1378.14,8,213,4,0.95
2025-08-02,pepper,lagos,1050.46,8,214,5,0.95
2025-08-03,pepper,lagos,1350.77,8,215,6,0.95
2025-08-04,pepper,lagos,1215.88,8,216,0,0.95
